customer_code,customer_name,province_name,region,rfm_segment,recency_days,frequency,monetary,value_score,p_order_next_30d,churn_risk_score,purchase_trend_score,marketing_priority_score,risk_segment,recommended_action,model_name,snapshot_cutoff_date,run_timestamp
KH-00264,DOANH NGHIỆP TW NGỌC ANH,Thanh Hóa,Miền Trung,At Risk,371,3,131871676.0,0.7518796992481203,0.006817365,0.99318266,17.723959155172214,26.110574756220196,Win-back priority,"Urgent win-back: gọi trực tiếp, ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00671,HỘ KINH DOANH VIỆT ANH,Hà Nội,Miền Bắc,Loyal,12,4,158220697.0,0.7982456140350878,0.964816,0.035184026,54.80891465461157,52.529163590360184,Monitor,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,Thái Bình,Miền Bắc,At Risk,371,2,115376430.0,0.7167919799498746,0.005266992,0.99473304,17.766984517491053,24.852401372707746,Win-back priority,"Urgent win-back: gọi trực tiếp, ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,Nam Định,Miền Bắc,At Risk,372,1,83590000.0,0.606516290726817,0.009206639,0.99079335,17.85364573055154,21.074031217247725,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,Nam Định,Miền Bắc,At Risk,371,2,85460000.0,0.6165413533834586,0.0061280793,0.9938719,17.85379007304661,21.37147314885292,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00268,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Hà Nội,Miền Bắc,At Risk,371,1,58140000.0,0.48621553884711777,0.006452182,0.9935478,17.987337081593623,16.837048515156155,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00535,CỬA HÀNG XE ĐẠP QUANG VINH,Phú Thọ,Miền Bắc,At Risk,47,2,27191100.0,0.2581453634085213,0.7742899,0.2257101,32.75551617075326,18.526017166276272,Declining activity,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00269,HỘ KINH DOANH AN PHÁT,Phú Thọ,Miền Bắc,At Risk,371,1,52678500.0,0.4573934837092732,0.0091753,0.9908247,17.987337081593623,15.876739155266057,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00270,DOANH NGHIỆP TW TÚ ANH,Phú Thọ,Miền Bắc,At Risk,371,1,57290000.0,0.474937343358396,0.0061506187,0.9938494,17.987337081593623,16.443042579951108,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00282,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,Miền Bắc,At Risk,368,3,51690000.0,0.4473684210526316,0.011780036,0.98822,18.038935526203925,15.554220352444826,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00271,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,Hà Nội,Miền Bắc,Lost,371,1,20030000.0,0.18170426065162906,0.01694948,0.9830505,18.75656785082439,2.640698106352509,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00292,CÔNG TY TNHH VIỆT ANH,Hà Nội,Miền Bắc,Lost,370,1,28127001.0,0.2619047619047619,0.040581822,0.9594182,18.287965436836057,3.9065092959161123,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00272,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Vĩnh Phúc,Miền Bắc,At Risk,365,2,43920000.0,0.39724310776942356,0.0071431375,0.99285686,18.132504628719225,13.745691393706302,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00273,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,Vĩnh Phúc,Miền Bắc,Lost,371,1,44730000.0,0.40350877192982454,0.0077623427,0.9922377,18.101805946062484,5.822796378872401,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00274,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Vĩnh Phúc,Miền Bắc,Lost,371,1,18170000.0,0.17418546365914786,0.01111571,0.98888427,18.97715608611851,2.5069807787877343,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00275,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,Thái Nguyên,Miền Bắc,Lost,371,1,35890000.0,0.33208020050125314,0.0054301512,0.99456984,18.28781785082439,4.773342410003659,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00276,CÔNG TY TNHH VẠN LỢI,Hà Nội,Miền Bắc,At Risk,365,2,68110000.0,0.5426065162907269,0.007156785,0.9928432,17.92417129538589,18.81127040007715,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00277,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,Nghệ An,Miền Trung,At Risk,371,2,232490000.0,0.87468671679198,0.046417657,0.95358235,17.630330227062014,31.24427172559076,Win-back priority,"Urgent win-back: gọi trực tiếp, ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00278,CÔNG TY TNHH QUANG VINH,Hà Nội,Miền Bắc,At Risk,371,1,47790000.0,0.42105263157894735,0.0061211335,0.99387884,18.101805946062484,14.560164115123253,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00279,CỬA HÀNG XE ĐẠP CHI THÀNH,Hà Nam,Miền Bắc,Lost,371,1,17170000.0,0.15538847117794485,0.050621275,0.9493787,18.642931487188026,2.371706858463932,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00280,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,Hà Nam,Miền Bắc,Lost,371,1,22480000.0,0.21177944862155387,0.012729297,0.9872707,18.642931487188026,3.061212429427509,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00281,CỬA HÀNG XE ĐẠP PHÚC AN,Thanh Hóa,Miền Trung,Lost,371,1,42075286.0,0.38721804511278196,0.007899029,0.99210095,18.241861968471447,5.5796562536326295,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00283,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,Hưng Yên,Miền Bắc,At Risk,369,2,54240000.0,0.46365914786967416,0.005579034,0.99442095,18.027699672582635,16.037792411137943,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00284,HỘ KINH DOANH NGỌC ANH,Hưng Yên,Miền Bắc,Potential,0,5,95944982.0,0.6578947368421053,0.80259097,0.19740903,88.61111065517075,38.50230581443841,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00285,CÔNG TY TNHH ĐÔNG NAM,Hà Nội,Miền Bắc,At Risk,370,2,55041000.0,0.46616541353383456,0.006988845,0.9930112,18.062270992391614,16.136652300623176,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00286,DOANH NGHIỆP TW VIỆT ANH,Hà Nội,Miền Bắc,Lost,370,1,2398148.0,0.021929824561403508,0.022276916,0.97772306,25.84004877016939,0.3468205041005606,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00287,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,Vĩnh Phúc,Miền Bắc,Potential,0,2,20111111.0,0.18421052631578946,0.24937506,0.75062495,80.31249887096789,7.0255624162926775,High churn risk,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,Nghệ An,Miền Trung,Loyal,15,6,193937924.0,0.8458646616541353,0.95006686,0.049933136,74.48255072025694,58.297134421189156,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,Hưng Yên,Miền Bắc,At Risk,367,3,64680000.0,0.525062656641604,0.009274702,0.9907253,17.953606964474808,18.22851025829616,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00290,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Hưng Yên,Miền Bắc,Lost,370,1,14702643.0,0.13032581453634084,0.010588013,0.989412,19.42979235991298,1.8697298512829714,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00291,CÔNG TY TNHH VĨNH PHÁT,Hà Nam,Miền Bắc,Lost,370,1,24000000.0,0.2324561403508772,0.01117066,0.9888293,18.643079073199694,3.351865976908771,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00293,CÔNG TY TNHH THƯƠNG MẠI TÚ ANH,Hà Nội,Miền Bắc,Lost,369,1,20277778.0,0.18796992481203006,0.024029927,0.9759701,19.590199672582635,2.7302041239643593,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00294,HỘ KINH DOANH SÁN LẠP,Hải Phòng,Miền Bắc,Lost,369,1,2305556.0,0.013157894736842105,0.04463947,0.95536053,25.840199672582635,0.29170485126043083,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00295,DOANH NGHIỆP TW XÂY DỰNG,Hà Nội,Miền Bắc,Lost,369,1,34400000.0,0.30952380952380953,0.006953314,0.9930467,18.313317952152527,4.455087738040016,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00296,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,Hà Nội,Miền Bắc,Lost,369,1,23580000.0,0.22681704260651628,0.011617023,0.988383,18.643229975612936,3.272722137690204,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00297,CỬA HÀNG XE ĐẠP TÂY BẮC,Hà Nội,Miền Bắc,Lost,369,1,20650000.0,0.19172932330827067,0.010743546,0.98925644,18.822655812933515,2.761020043573202,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00506,CÔNG TY TNHH THANH BÌNH,Hà Nội,Miền Bắc,Loyal,7,6,347995290.0,0.9210526315789473,0.7018582,0.29814178,66.56347579057214,47.8945504627597,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00298,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,Hà Nội,Miền Bắc,At Risk,368,2,96307574.0,0.6616541353383458,0.0065169954,0.993483,17.849486386011563,22.941183494356356,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00553,CÔNG TY CỔ PHẦN SƠN HÀ,Hà Nội,Miền Bắc,Loyal,20,8,380577401.0,0.9348370927318296,0.9480373,0.051962674,43.82690845671481,56.5186757257909,Monitor,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00299,CỬA HÀNG XE ĐẠP VIỆT ANH,Hà Tĩnh,Miền Trung,Lost,369,1,24430000.0,0.24060150375939848,0.010301059,0.98969895,18.593822860988432,3.4672390652382736,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00300,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hưng Yên,Miền Bắc,Lost,368,1,17490000.0,0.15914786967418545,0.013134467,0.9868655,18.97760886788102,2.2988644605747854,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00301,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,Hải Phòng,Miền Bắc,At Risk,368,1,64940000.0,0.5275689223057645,0.008511669,0.99148834,17.938055115345524,18.30756055002319,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00302,CÔNG TY TNHH XÂY DỰNG,Hà Giang,Miền Bắc,Lost,368,1,36910000.0,0.3433583959899749,0.0067320867,0.9932679,18.288270632586904,4.941138669407434,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00303,CÔNG TY CỔ PHẦN BÌNH MINH,Hà Nội,Miền Bắc,Lost,368,1,12980000.0,0.11904761904761904,0.026692813,0.9733072,19.430097555663824,1.7570977021508605,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00304,DOANH NGHIỆP TW TÚ ANH,Hà Nội,Miền Bắc,Lost,368,1,17710000.0,0.16541353383458646,0.015187401,0.9848126,18.97760886788102,2.3951113417585033,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00305,CÔNG TY CỔ PHẦN TÂY BẮC,Hà Nội,Miền Bắc,At Risk,365,2,32170000.0,0.2857142857142857,0.01039617,0.9896038,18.400361771576367,9.896466068661773,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00306,CÔNG TY TNHH HOÀ BÌNH,Vĩnh Phúc,Miền Bắc,Lost,368,1,16430000.0,0.14411027568922305,0.015652904,0.9843471,19.069520632586904,2.089665768828757,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00307,DOANH NGHIỆP TW THIÊN AN,Quảng Ninh,Miền Bắc,Lost,368,1,29517574.0,0.2681704260651629,0.014181003,0.985819,18.643384268950538,3.8759118587104844,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00622,CÔNG TY CỔ PHẦN XUÂN MAI,Lào Cai,Miền Bắc,Potential,3,2,55772673.0,0.4674185463659148,0.75777113,0.24222887,65.14595511439887,27.193166414459913,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00308,CÔNG TY TNHH THIÊN AN,Bắc Ninh,Miền Bắc,Lost,368,1,38840000.0,0.3558897243107769,0.007067843,0.99293214,18.26459639016266,5.1240641016344,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00309,CÔNG TY CỔ PHẦN PHÚC AN,Hải Dương,Miền Bắc,Lost,368,1,21610000.0,0.20175438596491227,0.020237232,0.9797628,18.593977154326033,2.9455334594536926,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00310,HỘ KINH DOANH VẠN LỢI,Quảng Ninh,Miền Bắc,Lost,368,1,34770000.0,0.31453634085213034,0.006138933,0.9938611,18.288270632586904,4.524790451273729,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00311,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Quảng Ninh,Miền Bắc,Lost,368,1,39960000.0,0.3659147869674185,0.0062151514,0.99378484,18.288270632586904,5.262433762284018,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00312,DOANH NGHIỆP TW HOÀ BÌNH,Quảng Ninh,Miền Bắc,Lost,368,1,46750000.0,0.41478696741854637,0.008592502,0.9914075,18.102258727825,5.989435570548024,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00313,DOANH NGHIỆP TW BÌNH MINH,Hà Nội,Miền Bắc,Lost,368,1,18730000.0,0.17794486215538846,0.017741242,0.98225874,18.895909521475794,2.58535768423602,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00314,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hải Phòng,Miền Bắc,At Risk,368,1,70640000.0,0.5551378446115288,0.010058928,0.98994106,17.9038460294123,19.293587975846492,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00315,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,Vĩnh Phúc,Miền Bắc,Lost,368,1,20889981.0,0.19423558897243107,0.010235681,0.98976433,18.895909521475794,2.792683922401472,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00339,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,Champions,2,8,142785806.0,0.7781954887218046,0.91744834,0.08255166,75.52577623212005,58.17053336357776,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00316,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,Hà Nội,Miền Bắc,Lost,368,1,42392500.0,0.39097744360902253,0.008972283,0.9910277,18.288270632586904,5.635978114630081,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00317,CỬA HÀNG XE ĐẠP THIÊN AN,Hà Nội,Miền Bắc,Lost,368,1,17550000.0,0.16040100250626566,0.014673351,0.98532665,18.97760886788102,2.3217439097375903,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00318,HỘ KINH DOANH BÌNH MINH,Hòa Bình,Miền Bắc,Lost,367,1,30680000.0,0.2781954887218045,0.0114733875,0.9885266,18.400035535903378,4.01997778701833,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00319,CỬA HÀNG XE ĐẠP QUANG VINH,Hưng Yên,Miền Bắc,Lost,367,1,27978500.0,0.2606516290726817,0.008318016,0.991682,18.5488450597129,3.7486231270821238,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00320,HỘ KINH DOANH PHÚC AN,Hà Nội,Miền Bắc,Lost,365,1,18020000.0,0.17042606516290726,0.010825702,0.9891743,18.978092864013345,2.4523403826550836,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00321,CỬA HÀNG XE ĐẠP VIỆT ANH,Hải Phòng,Miền Bắc,Lost,365,1,22250000.0,0.20802005012531327,0.012830313,0.9871697,18.69798081919542,3.005746901068654,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00322,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,Hải Phòng,Miền Bắc,Lost,365,1,16380000.0,0.14285714285714285,0.016657876,0.9833421,19.070004628719225,2.0748565618498276,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00323,CÔNG TY CỔ PHẦN PHÚ THỊNH,Nghệ An,Miền Trung,Lost,365,1,10850000.0,0.10776942355889724,0.021842351,0.97815764,19.7802319014465,1.5760392806288437,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
